source,type,text,image_url,is_promo,is_promotional
amazon,span,"ResultsCheck each product page for other buying options.From 6 To 7 Figures: The Proven Playbook To Get More Traction, Free Up 20 Hours Per Week, And Scale Past $1M In Revenue!byAustin Netzley|Jun 16, 2022#1 Top Rated4.8 out of 5 stars698KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $0.99 to buyPaperbackPrice, product page$9.95$9.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.88(2+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyA Midsummer Night's Dream by William Shakespeare: A Timeless Romantic Comedy of Magic, Mischief, and Love (Grapevine Edition)byWilliam Shakespeare|Aug 14, 20194.4 out of 5 stars3,374KindlePrice, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60Available instantlyMass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantlyOther formats:Paperback,Hardcover,Audio CD,Pocket BookAges: 3 years and upFill In The Blanks Love Quiz For Married Couples: 200 Prompts That Offers a Playful and Meaningful Way For Spouses to Connect, Reflect, and Rediscover Each Other.byMH Press|Feb 7, 20255.0 out of 5 stars1PaperbackPrice, product page$4.44$4.44DeliveryTue, Aug 5Ships to IndiaSailing Alone Around the WorldbyJoshua Slocum,Bernard Mayes, et al.#1 Top Rated4.6 out of 5 stars1,638Audible AudiobookPrice, product page$0.00$0.00$14.58$14.58Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Available instantlyPaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)Other formats:Hardcover,Audio CDBest Sellerin Direct Marketing$100M Leads: How to Get Strangers to Want to Buy Your StuffbyAlex HormoziandAcquisition.com LLC#1 Top Rated4.9 out of 5 stars6,398Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantlyOther format:HardcoverOfertas de $100M: Cómo presentar ofertas tan buenas que la gente sienta que es estúpida si dice que no (Acquisition.com $100M Series) (Spanish Edition)Spanish Edition|byAlex HormoziandNarrators Hub|Dec 30, 20234.8 out of 5 stars602PaperbackPrice, product page$24.95$24.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$22.95(3 used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantlyOther format:Hardcover""Habla en términos de cosas que tus clientes potenciales crean que aumentarán su estatus y los tendrás babeando.""Highlighted by 620 Kindle readersThe Offer (Books 1-3): The Billionaire's Love Story (The Billionaire's Love Story Boxed Set Book 2)Book 2 of 3: The Billionaire's Love Story Boxed Set|byLily Zante|May 1, 20164.4 out of 5 stars1,308KindlePrice, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India""Your sadness doesn't have to destroy you, Tobias. It can be the source from which you can rebuild your life.""Highlighted by 52 Kindle readersA Duke’s Sinful Offer: A Historical Regency Romance NovelbyOlivia T. Bennet|Dec 3, 20234.4 out of 5 stars783KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $0.99 to buyThe Fix: How the Twelve Steps Offer a Surprising Path of Transformation for the Well-Adjusted, the Down-and-Out, and Everyone In BetweenbyIan Morgan Cron|Jan 28, 20254.8 out of 5 stars89HardcoverPrice, product page$26.97$26.97List: $29.99List:$29.99$29.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$19.65(9+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantlyOther formats:Paperback,Audio CDGreat On Kindle:A high quality digital reading experience.LUNAR BLOOM: Whether you’re chasing calm or chasing stars, this book offers a meditative escape into a world that pulses with energy and possibility. ... galaxies, and your mind bloom in color.byDark Inscriptions.|Jul 9, 2025PaperbackPrice, product page$10.99$10.99DeliveryTue, Aug 5Ships to IndiaOfferbyCharlotte Byrd|Dec 2, 20154.0 out of 5 stars292KindlePrice, product page$3.99$3.99Available instantlyTeachers' pickThe Secret Garden (Puffin Classics)byFrances Hodgson BurnettandDaniela Jaglenka Terrazzini|Sep 30, 20104.6 out of 5 stars20,601HardcoverPrice, product page$11.77$11.77List: $17.99List:$17.99$17.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.97(8+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Print List Price: $4.50Print List Price:$4.50$4.50Available instantlyOther formats:Paperback,Mass Market Paperback,Audio CD,DiaryAges: 8 years and upA Tale of Two Cities (Collins Classics)byCharles Dickens|Jul 2, 20134.4 out of 5 stars34,545PaperbackPrice, product page$4.99$4.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.85(5+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.43$1.43Free with Audible trialAvailable instantlyKindlePrice, product page$1.99$1.99Available instantlyOther formats:Hardcover,Flexibound,Mass Market Paperback,MP3 CDSexy Offer: Hentai & Manga Illustrated Erotic Short Stories – A Steamy Collection of Hardcore, Naughty, and Dirty Sexual FantasiesbyEmily White|Jul 14, 2025KindlePrice, product page$6.99$6.99Available instantlyHome Buying 101: From Mortgages and the MLS to Making the Offer and Moving In, Your Essential Guide to Buying Your First Home (Adams 101 Series)Part of: Adams 101 (51 books)|byJon Gorey|Feb 15, 20224.4 out of 5 stars72HardcoverPrice, product page$8.47$8.47List: $16.99List:$16.99$16.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$7.61(8+ used & new offers)KindlePrice, product page$2.99$2.99Print List Price: $16.99Print List Price:$16.99$16.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$14.99$14.99Free with Audible trialAvailable instantlyOther format:Audio CDValidate Your Offer: A 28-Day Profit Blueprint to Sell Before You Create and Turn Ideas into Income as a Writer, Coach, or Speaker (Your Message Matters Series Book 3)Book 3 of 6: Your Message Matters Series|byJonathan Milligan|Jun 18, 20244.6 out of 5 stars38KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $4.99 to buyAudible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$12.99$12.99DeliveryTue, Aug 5Ships to IndiaOther format:HardcoverPrevious123...20NextNeed help?Visit the help sectionorcontact us",,True,1
amazon,div,"From 6 To 7 Figures: The Proven Playbook To Get More Traction, Free Up 20 Hours Per Week, And Scale Past $1M In Revenue!byAustin Netzley|Jun 16, 2022#1 Top Rated4.8 out of 5 stars698KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $0.99 to buyPaperbackPrice, product page$9.95$9.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.88(2+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantly",,True,0
amazon,div,"From 6 To 7 Figures: The Proven Playbook To Get More Traction, Free Up 20 Hours Per Week, And Scale Past $1M In Revenue!byAustin Netzley|Jun 16, 2022",,False,0
amazon,a,"From 6 To 7 Figures: The Proven Playbook To Get More Traction, Free Up 20 Hours Per Week, And Scale Past $1M In Revenue!",,False,0
amazon,div,"byAustin Netzley|Jun 16, 2022",,False,0
amazon,a,Austin Netzley,,False,0
amazon,span,"Jun 16, 2022",,False,0
amazon,div,#1 Top Rated4.8 out of 5 stars698,,False,0
amazon,div,4.8 out of 5 stars698,,False,0
amazon,div,"KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $0.99 to buyPaperbackPrice, product page$9.95$9.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.88(2+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantly",,True,0
amazon,div,"PaperbackPrice, product page$9.95$9.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.88(2+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantly",,True,0
amazon,div,"PaperbackPrice, product page$9.95$9.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.88(2+ used & new offers)",,True,0
amazon,div,"Price, product page$9.95$9.95",,False,0
amazon,div,More Buying Choices$4.88(2+ used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.95$14.95Free with Audible trialAvailable instantly",,False,0
amazon,div,"A Midsummer Night's Dream by William Shakespeare: A Timeless Romantic Comedy of Magic, Mischief, and Love (Grapevine Edition)byWilliam Shakespeare|Aug 14, 20194.4 out of 5 stars3,374KindlePrice, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60Available instantlyMass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantlyOther formats:Paperback,Hardcover,Audio CD,Pocket BookAges: 3 years and up",,True,0
amazon,div,"A Midsummer Night's Dream by William Shakespeare: A Timeless Romantic Comedy of Magic, Mischief, and Love (Grapevine Edition)byWilliam Shakespeare|Aug 14, 2019",,False,0
amazon,a,"A Midsummer Night's Dream by William Shakespeare: A Timeless Romantic Comedy of Magic, Mischief, and Love (Grapevine Edition)",,False,0
amazon,div,"byWilliam Shakespeare|Aug 14, 2019",,False,0
amazon,a,William Shakespeare,,False,0
amazon,span,"Aug 14, 2019",,False,0
amazon,div,"4.4 out of 5 stars3,374",,False,0
amazon,div,"KindlePrice, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60Available instantlyMass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantlyOther formats:Paperback,Hardcover,Audio CD,Pocket BookAges: 3 years and up",,True,0
amazon,div,"KindlePrice, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60Available instantlyMass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantlyOther formats:Paperback,Hardcover,Audio CD,Pocket Book",,True,0
amazon,div,"KindlePrice, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60",,False,0
amazon,div,"Price, product page$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60",,False,0
amazon,a,$0.29$0.29Print List Price: $3.60Print List Price:$3.60$3.60,,False,0
amazon,span,Print List Price: $3.60,,False,0
amazon,div,Print List Price:$3.60$3.60,,False,0
amazon,div,"Mass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantlyOther formats:Paperback,Hardcover,Audio CD,Pocket Book",,True,0
amazon,div,"Mass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantly",,True,0
amazon,div,"Mass Market PaperbackPrice, product page$5.53$5.53DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$1.30(29+ used & new offers)",,True,0
amazon,div,"Price, product page$5.53$5.53",,False,0
amazon,div,More Buying Choices$1.30(29+ used & new offers),,True,0
amazon,span,(29+ used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$1.92$1.92Free with Audible trialAvailable instantly",,False,0
amazon,div,"Price, product page$0.00$0.00$1.92$1.92",,False,0
amazon,div,"Other formats:Paperback,Hardcover,Audio CD,Pocket Book",,False,0
amazon,div,"Fill In The Blanks Love Quiz For Married Couples: 200 Prompts That Offers a Playful and Meaningful Way For Spouses to Connect, Reflect, and Rediscover Each Other.byMH Press|Feb 7, 20255.0 out of 5 stars1PaperbackPrice, product page$4.44$4.44DeliveryTue, Aug 5Ships to India",,True,0
amazon,div,"Fill In The Blanks Love Quiz For Married Couples: 200 Prompts That Offers a Playful and Meaningful Way For Spouses to Connect, Reflect, and Rediscover Each Other.byMH Press|Feb 7, 2025",,True,0
amazon,a,"Fill In The Blanks Love Quiz For Married Couples: 200 Prompts That Offers a Playful and Meaningful Way For Spouses to Connect, Reflect, and Rediscover Each Other.",,True,0
amazon,div,"byMH Press|Feb 7, 2025",,False,0
amazon,a,MH Press,,False,0
amazon,span,"Feb 7, 2025",,False,0
amazon,div,"PaperbackPrice, product page$4.44$4.44DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"PaperbackPrice, product page$4.44$4.44",,False,0
amazon,div,"Price, product page$4.44$4.44",,False,0
amazon,div,"Sailing Alone Around the WorldbyJoshua Slocum,Bernard Mayes, et al.#1 Top Rated4.6 out of 5 stars1,638Audible AudiobookPrice, product page$0.00$0.00$14.58$14.58Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Available instantlyPaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)Other formats:Hardcover,Audio CD",,True,0
amazon,div,"Sailing Alone Around the WorldbyJoshua Slocum,Bernard Mayes, et al.",,False,0
amazon,a,Sailing Alone Around the World,,False,0
amazon,div,"byJoshua Slocum,Bernard Mayes, et al.",,False,0
amazon,span,Joshua Slocum,,False,0
amazon,span,Bernard Mayes,,False,0
amazon,div,"#1 Top Rated4.6 out of 5 stars1,638",,False,0
amazon,div,"4.6 out of 5 stars1,638",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.58$14.58Free with Audible trialAvailable instantlyKindlePrice, product page$0.99$0.99Available instantlyPaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)Other formats:Hardcover,Audio CD",,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$14.58$14.58Free with Audible trial",,False,0
amazon,div,"Price, product page$0.00$0.00$14.58$14.58",,False,0
amazon,div,"KindlePrice, product page$0.99$0.99Available instantlyPaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)Other formats:Hardcover,Audio CD",,True,0
amazon,div,"KindlePrice, product page$0.99$0.99Available instantlyPaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)",,True,0
amazon,div,"PaperbackPrice, product page$4.55$4.55DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$4.10(2 used & new offers)",,True,0
amazon,div,"Price, product page$4.55$4.55",,False,0
amazon,div,More Buying Choices$4.10(2 used & new offers),,True,0
amazon,div,"Best Sellerin Direct Marketing$100M Leads: How to Get Strangers to Want to Buy Your StuffbyAlex HormoziandAcquisition.com LLC#1 Top Rated4.9 out of 5 stars6,398Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantlyOther format:Hardcover",,True,0
amazon,div,Best Sellerin Direct Marketing,,False,0
amazon,span,in Direct Marketing,,False,0
amazon,div,"$100M Leads: How to Get Strangers to Want to Buy Your StuffbyAlex HormoziandAcquisition.com LLC#1 Top Rated4.9 out of 5 stars6,398Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantlyOther format:Hardcover",,True,0
amazon,div,$100M Leads: How to Get Strangers to Want to Buy Your StuffbyAlex HormoziandAcquisition.com LLC,,False,0
amazon,a,$100M Leads: How to Get Strangers to Want to Buy Your Stuff,,False,0
amazon,div,byAlex HormoziandAcquisition.com LLC,,False,0
amazon,span,Acquisition.com LLC,,False,0
amazon,div,"#1 Top Rated4.9 out of 5 stars6,398",,False,0
amazon,div,"4.9 out of 5 stars6,398",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantlyOther format:Hardcover",,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trial",,False,0
amazon,div,"Price, product page$0.00$0.00$19.95$19.95",,False,0
amazon,div,"PaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantlyOther format:Hardcover",,True,0
amazon,div,"PaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantly",,True,0
amazon,div,"PaperbackPrice, product page$21.49$21.49List: $26.95List:$26.95$26.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$14.26(6+ used & new offers)",,True,0
amazon,div,"Price, product page$21.49$21.49List: $26.95List:$26.95$26.95",,False,0
amazon,a,$21.49$21.49List: $26.95List:$26.95$26.95,,False,0
amazon,span,List: $26.95,,False,0
amazon,div,More Buying Choices$14.26(6+ used & new offers),,True,0
amazon,div,"KindlePrice, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95Available instantly",,False,0
amazon,div,"Price, product page$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95",,False,0
amazon,a,$9.99$9.99Print List Price: $26.95Print List Price:$26.95$26.95,,False,0
amazon,span,Print List Price: $26.95,,False,0
amazon,div,Print List Price:$26.95$26.95,,False,0
amazon,div,"Ofertas de $100M: Cómo presentar ofertas tan buenas que la gente sienta que es estúpida si dice que no (Acquisition.com $100M Series) (Spanish Edition)Spanish Edition|byAlex HormoziandNarrators Hub|Dec 30, 20234.8 out of 5 stars602PaperbackPrice, product page$24.95$24.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$22.95(3 used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantlyOther format:Hardcover""Habla en términos de cosas que tus clientes potenciales crean que aumentarán su estatus y los tendrás babeando.""Highlighted by 620 Kindle readers",,True,0
amazon,div,"Ofertas de $100M: Cómo presentar ofertas tan buenas que la gente sienta que es estúpida si dice que no (Acquisition.com $100M Series) (Spanish Edition)Spanish Edition|byAlex HormoziandNarrators Hub|Dec 30, 2023",,False,0
amazon,a,Ofertas de $100M: Cómo presentar ofertas tan buenas que la gente sienta que es estúpida si dice que no (Acquisition.com $100M Series) (Spanish Edition),,False,0
amazon,div,"Spanish Edition|byAlex HormoziandNarrators Hub|Dec 30, 2023",,False,0
amazon,span,Spanish Edition,,False,0
amazon,span,Narrators Hub,,False,0
amazon,span,"Dec 30, 2023",,False,0
amazon,div,4.8 out of 5 stars602,,False,0
amazon,div,"PaperbackPrice, product page$24.95$24.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$22.95(3 used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantlyOther format:Hardcover""Habla en términos de cosas que tus clientes potenciales crean que aumentarán su estatus y los tendrás babeando.""Highlighted by 620 Kindle readers",,True,0
amazon,div,"PaperbackPrice, product page$24.95$24.95DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$22.95(3 used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantlyOther format:Hardcover",,True,0
amazon,div,"PaperbackPrice, product page$24.95$24.95",,False,0
amazon,div,"Price, product page$24.95$24.95",,False,0
amazon,div,More Buying Choices$22.95(3 used & new offers),,True,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantlyOther format:Hardcover",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyKindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantly",,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantly",,False,0
amazon,div,"KindlePrice, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95Available instantly",,False,0
amazon,div,"Price, product page$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95",,False,0
amazon,a,$9.99$9.99Print List Price: $24.95Print List Price:$24.95$24.95,,False,0
amazon,span,Print List Price: $24.95,,False,0
amazon,div,Print List Price:$24.95$24.95,,False,0
amazon,div,"""Habla en términos de cosas que tus clientes potenciales crean que aumentarán su estatus y los tendrás babeando.""Highlighted by 620 Kindle readers",,False,0
amazon,span,"""Habla en términos de cosas que tus clientes potenciales crean que aumentarán su estatus y los tendrás babeando.""",,False,0
amazon,span,Highlighted by 620 Kindle readers,,False,0
amazon,div,"The Offer (Books 1-3): The Billionaire's Love Story (The Billionaire's Love Story Boxed Set Book 2)Book 2 of 3: The Billionaire's Love Story Boxed Set|byLily Zante|May 1, 20164.4 out of 5 stars1,308KindlePrice, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India""Your sadness doesn't have to destroy you, Tobias. It can be the source from which you can rebuild your life.""Highlighted by 52 Kindle readers",,True,1
amazon,div,"The Offer (Books 1-3): The Billionaire's Love Story (The Billionaire's Love Story Boxed Set Book 2)Book 2 of 3: The Billionaire's Love Story Boxed Set|byLily Zante|May 1, 2016",,True,1
amazon,a,The Offer (Books 1-3): The Billionaire's Love Story (The Billionaire's Love Story Boxed Set Book 2),,True,1
amazon,div,"Book 2 of 3: The Billionaire's Love Story Boxed Set|byLily Zante|May 1, 2016",,False,0
amazon,a,Book 2 of 3: The Billionaire's Love Story Boxed Set,,False,0
amazon,a,Lily Zante,,False,0
amazon,span,"May 1, 2016",,False,0
amazon,div,"KindlePrice, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India""Your sadness doesn't have to destroy you, Tobias. It can be the source from which you can rebuild your life.""Highlighted by 52 Kindle readers",,False,0
amazon,div,"KindlePrice, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99Available instantlyAudible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"KindlePrice, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99",,False,0
amazon,div,"Price, product page$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99",,False,0
amazon,a,$5.99$5.99Print List Price: $14.99Print List Price:$14.99$14.99,,False,0
amazon,span,Print List Price: $14.99,,False,0
amazon,div,Print List Price:$14.99$14.99,,False,0
amazon,div,"Audible AudiobookPrice, product page$0.00$0.00$19.95$19.95Free with Audible trialAvailable instantlyPaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"PaperbackPrice, product page$14.99$14.99DeliveryTue, Aug 5Ships to India",,False,0
amazon,div,"""Your sadness doesn't have to destroy you, Tobias. It can be the source from which you can rebuild your life.""Highlighted by 52 Kindle readers",,False,0
amazon,span,"""Your sadness doesn't have to destroy you, Tobias. It can be the source from which you can rebuild your life.""",,False,0
amazon,span,Highlighted by 52 Kindle readers,,False,0
amazon,div,"A Duke’s Sinful Offer: A Historical Regency Romance NovelbyOlivia T. Bennet|Dec 3, 20234.4 out of 5 stars783KindlePrice, product page$0.00$0.00Free with Kindle Unlimited membershipJoin NowAvailable instantlyOr $0.99 to buy",,True,1
amazon,div,"A Duke’s Sinful Offer: A Historical Regency Romance NovelbyOlivia T. Bennet|Dec 3, 2023",,True,1
amazon,a,A Duke’s Sinful Offer: A Historical Regency Romance Novel,,True,1
amazon,div,"byOlivia T. Bennet|Dec 3, 2023",,False,0
amazon,a,Olivia T. Bennet,,False,0
amazon,span,"Dec 3, 2023",,False,0
amazon,div,4.4 out of 5 stars783,,False,0
amazon,div,"The Fix: How the Twelve Steps Offer a Surprising Path of Transformation for the Well-Adjusted, the Down-and-Out, and Everyone In BetweenbyIan Morgan Cron|Jan 28, 20254.8 out of 5 stars89HardcoverPrice, product page$26.97$26.97List: $29.99List:$29.99$29.99DeliveryTue, Aug 5Ships to IndiaMore Buying Choices$19.65(9+ used & new offers)Audible AudiobookPrice, product page$0.00$0.00$19.79$19.79Free with Audible trialAvailable instantlyKindlePrice, product page$14.99$14.99Print List Price: $29.99Print List Price:$29.99$29.99Available instantlyOther formats:Paperback,Audio CDGreat On Kindle:A high quality digital reading experience.",,True,1
amazon,div,"The Fix: How the Twelve Steps Offer a Surprising Path of Transformation for the Well-Adjusted, the Down-and-Out, and Everyone In BetweenbyIan Morgan Cron|Jan 28, 2025",,True,1
amazon,a,"The Fix: How the Twelve Steps Offer a Surprising Path of Transformation for the Well-Adjusted, the Down-and-Out, and Everyone In Between",,True,1
amazon,div,"byIan Morgan Cron|Jan 28, 2025",,False,0
amazon,a,Ian Morgan Cron,,False,0
amazon,span,"Jan 28, 2025",,False,0
amazon,div,4.8 out of 5 stars89,,False,0
